"GeneID","CoefficientTraining"
"SOCS3",-2.38394386798673e-05
"BCL2L11",-2.38148265735295e-05
"FBLN1",-2.37826049711767e-05
"IRF4",-2.3766689536558e-05
"ERLIN1",-2.37507068265497e-05
"ARHGEF4",-2.37298588292795e-05
"CD28",-2.37236743715749e-05
"DUSP5",-2.3712021032993e-05
"EGR1",-2.37116446778584e-05
"MAP4K4",-2.37067361172405e-05
"SELENOP",-2.36969376948154e-05
"XPOT",-2.36934079051639e-05
"REEP5",-2.36903012606792e-05
"FXR2",-2.36898786382408e-05
"ACKR3",-2.36833928352017e-05
"PDLIM2",-2.36727021575052e-05
"CDS1",-2.36676668018419e-05
"PEX1",-2.36418705918816e-05
"AAMP",-2.36307647677247e-05
"LYRM4",-2.36234026840539e-05
"CD69",-2.36175659092731e-05
"PTGDS",-2.36142500229119e-05
"KCNK1",-2.3607479582268e-05
"CPSF6",-2.35986466117925e-05
"ZFAND1",-2.35774088281801e-05
"DDA1",-2.35464161315069e-05
"ARHGAP1",-2.35408815283149e-05
"TMEM260",-2.35381452613981e-05
"RRAS",-2.35036705053288e-05
"TTBK2",-2.34953995516356e-05
"PIK3CB",-2.3483878520046e-05
"CD320",-2.34799374608584e-05
"SIL1",-2.34691908913195e-05
"PTN",-2.34528131041504e-05
"MFN1",-2.34338813251258e-05
"INF2",-2.33868504046162e-05
"EXOC5",-2.33626440210572e-05
"SMAD5",-2.33503198185332e-05
"PRR16",-2.33493436312467e-05
"KCTD7",-2.33263144162739e-05
"KLF4",-2.33225144684038e-05
"CNN1",-2.32493552611504e-05
"CAMK2N1",-2.32062296631589e-05
"RGS16",-2.31861225381905e-05
"TBC1D15",-2.31806821783016e-05
"PDP1",-2.31767570598469e-05
"RBM39",-2.31751831753023e-05
"MAP2K2",-2.31686722745766e-05
"SAMSN1",-2.31681787560888e-05
"SYNE2",-2.31478012054218e-05
"CEP131",-2.31406929069548e-05
"MLST8",-2.31378079580256e-05
"CACNA1D",-2.31376912625682e-05
"NUCKS1",-2.31251722240858e-05
"SEZ6L2",-2.31190844242827e-05
"CASZ1",-2.31024909485967e-05
"ELL",-2.3096675153737e-05
"RHBDF2",-2.30964880277399e-05
"SPSB3",-2.30713512444091e-05
"TOB2",-2.30085268920176e-05
"MRAS",-2.30014865369216e-05
"PSMD9",-2.29826370679973e-05
"MBTPS1",-2.29452034233831e-05
"ACSM5",-2.29245686104775e-05
"MTA2",-2.29241456845546e-05
"CYP20A1",-2.29205742893068e-05
"EIF3D",-2.29027619632238e-05
"C18orf8",-2.28914757747743e-05
"SH2D2A",-2.28806045481517e-05
"SMOX",-2.28714749757511e-05
"POLB",-2.28609116802825e-05
"BAZ2A",-2.28183228208692e-05
"PLTP",-2.27791068753912e-05
"ING2",-2.27755216238525e-05
"DHX35",-2.27708297892305e-05
"CBX3",-2.27658187344288e-05
"CDKN3",-2.27656371371181e-05
"RXRA",-2.2753120139231e-05
"PIAS1",-2.2691832344293e-05
"RENBP",-2.26905615270106e-05
"SLC35C2",-2.26698712275606e-05
"PIM2",-2.26523127159836e-05
"PCSK6",-2.26214455448591e-05
"ALAD",-2.26154280390585e-05
"ARHGEF6",-2.25889082376813e-05
"DUSP22",-2.25831197925062e-05
"FAM20B",-2.25740614488599e-05
"ERBB4",-2.25334475962353e-05
"ACP1",-2.25240719272954e-05
"INTS5",-2.24747851869567e-05
"DNAJB9",-2.24675978197048e-05
"CDK11A",-2.24573492800863e-05
"APMAP",-2.24116307365331e-05
"SMU1",-2.24018760871667e-05
"PHF10",-2.23946085179413e-05
"TM2D1",-2.23889106559358e-05
"KLHL24",-2.23786151771737e-05
"NEK1",-2.23627391297091e-05
"PPP6R2",-2.23499543333016e-05
"SLC14A2",-2.2345067537073e-05
"SMG7",-2.23133128987437e-05
"ETV1",-2.22922021623464e-05
"SHANK2",-2.22921710033282e-05
"LMO7",-2.22830759020587e-05
"SEMA6B",-2.22487952315941e-05
"PIGN",-2.22460537548043e-05
"MPG",-2.22448016377752e-05
"CBR3",-2.21982201090061e-05
"ATRX",-2.21934237885633e-05
"SLC4A7",-2.2170463415741e-05
"RAP2B",-2.20914445282668e-05
"RGS5",-2.20841014530842e-05
"PLSCR4",-2.20630794061906e-05
"NECAB3",-2.20383311041623e-05
"TMED2",-2.20297985050338e-05
"CARF",-2.20161520075966e-05
"ANO1",-2.2015819955864e-05
"POLR2K",-2.20085545750301e-05
"QKI",-2.20046970037052e-05
"CSTF1",-2.19731618958816e-05
"NECAP1",-2.19620447954652e-05
"ATP1B3",-2.1934562425516e-05
"SLC25A37",-2.1930041686925e-05
"TOX4",-2.19297815947143e-05
"HES1",-2.1907244622007e-05
"BAP1",-2.19055176120828e-05
"PHF7",-2.19025140493005e-05
"RCN3",-2.18857539737521e-05
"PNPLA6",-2.18775061389853e-05
"CHAC1",-2.18741883527592e-05
"PMP2",-2.18701433539079e-05
"NDUFB4",-2.18605993336461e-05
"PRDM1",-2.18529271586342e-05
"GPD1L",-2.18440417038865e-05
"CSGALNACT1",-2.18118076744378e-05
"AKAP5",-2.17915391117774e-05
"PUS7",-2.17883726993579e-05
"RNASE1",-2.17861421799696e-05
"COG4",-2.17526060017731e-05
"GDF11",-2.17453089753084e-05
"VIPR2",-2.17217325227784e-05
"HK3",-2.17134635211961e-05
"CRIP2",-2.17128174202193e-05
"VBP1",-2.16756436388268e-05
"ELMO1",-2.16627316803647e-05
"GNAI1",-2.16557977033339e-05
"PMAIP1",-2.16424322286375e-05
"MUT",-2.1638745193258e-05
"ANP32B",-2.15993327343663e-05
"RANBP1",-2.15955979854579e-05
"NNMT",-2.15824969795137e-05
"MPZL2",-2.15530046233897e-05
"ITPKA",-2.15471132687707e-05
"GNL3",-2.15266407193678e-05
"CHD9",-2.1517763400544e-05
"TMEM38B",-2.14951848756215e-05
"LRRC32",-2.14919603785385e-05
"COA7",-2.14878606504909e-05
"PYGL",-2.14815597328583e-05
"WWC1",-2.14353362860796e-05
"KCNN4",-2.14321937644364e-05
"EIF6",-2.14131957859892e-05
"ATG2A",-2.14111304529847e-05
"ITCH",-2.13954109086012e-05
"VCAM1",-2.13953916564843e-05
"AIDA",-2.13922752350192e-05
"TTC22",-2.13818456805835e-05
"NT5DC2",-2.13683271060225e-05
"GDPD5",-2.13487656217407e-05
"STAT1",-2.13442399721449e-05
"GYG2",-2.13331284753036e-05
"CXCL9",-2.13321353833232e-05
"HPF1",-2.13093797103814e-05
"MBD4",-2.13018787303126e-05
"CEP70",-2.12560101213743e-05
"MEX3D",-2.12280895059793e-05
"C16orf62",-2.12274313190681e-05
"DUSP4",-2.12269583632785e-05
"DHX15",-2.12193764767239e-05
"WASHC3",-2.12186695488297e-05
"HLTF",-2.11817764458487e-05
"DCTN3",-2.11594726829406e-05
"MEOX2",-2.11573037418796e-05
"HYAL2",-2.11517361467275e-05
"TRIM25",-2.11336517705536e-05
"SLK",-2.1126592372954e-05
"PLEKHM2",-2.11223096867532e-05
"HGH1",-2.11174962052055e-05
"CDC42EP4",-2.11168838782665e-05
"SLC2A9",-2.11089323868284e-05
"MYO10",-2.10959096158472e-05
"TBC1D22A",-2.1063003823174e-05
"M6PR",-2.10408655880171e-05
"TACO1",-2.10311454602648e-05
"ANXA2",-2.1024699281571e-05
"NEB",-2.10145543937807e-05
"IL13RA1",-2.09585498930683e-05
"DCTN5",-2.08898502405822e-05
"RNF25",-2.08577548429822e-05
"PPFIA2",-2.08534050548232e-05
"ZBTB40",-2.08412289913994e-05
"CCDC47",-2.08287963620221e-05
"PSMC6",-2.08086479733009e-05
"RC3H2",-2.08034043865108e-05
"IRAK1",-2.07209073404615e-05
"NDUFS8",-2.07170209049854e-05
"PPIP5K1",-2.06990533346578e-05
"NCBP1",-2.06893822124806e-05
"FLOT2",-2.06509300463835e-05
"MROH7",-2.06501109416891e-05
"IFITM2",-2.06147811171125e-05
"BRCA2",-2.06043445042803e-05
"MYOF",-2.0596222474646e-05
"RNF121",-2.05888678536567e-05
"COMMD8",-2.05852666257013e-05
"GPN2",-2.05822168670951e-05
"MTM1",-2.05415104549008e-05
"C10orf76",-2.05254083244806e-05
"EMD",-2.05173833435113e-05
"POLR2I",-2.05106192599712e-05
"RGS13",-2.04940075118777e-05
"DSC2",-2.04909859847506e-05
"UTP11",-2.04868907086006e-05
"BTN2A2",-2.04851196563358e-05
"TFAP2C",-2.04725765758894e-05
"DHCR7",-2.04649943802577e-05
"MAL",-2.04622532078292e-05
"SSB",-2.04485469581494e-05
"CADM3",-2.04435151055247e-05
"MMP24",-2.04428036130837e-05
"IL6ST",-2.04422464704067e-05
"TPPP3",-2.04287867352276e-05
"TWF1",-2.04256510363552e-05
"ZWINT",-2.04144416378144e-05
"ATP6AP2",-2.04130986616056e-05
"DAD1",-2.04025921688337e-05
"NID2",-2.03999359930176e-05
"MMD",-2.03631235445287e-05
"DMXL2",-2.03347551208845e-05
"DNAJB12",-2.03226420520135e-05
"TAGLN",-2.03217129198902e-05
"RFWD3",-2.03106099356918e-05
"PCDHB11",-2.02781072798652e-05
"HPCAL1",-2.02757726256692e-05
"TUBD1",-2.02702917627196e-05
"HIPK3",-2.02425841961548e-05
"DPF3",-2.0241989075707e-05
"MVK",-2.02419774752725e-05
"FAM98A",-2.02345959461632e-05
"TLN1",-2.02199980124756e-05
"MYOZ1",-2.01724582989349e-05
"ZNF200",-2.01667434093965e-05
"HEMK1",-2.01524916049385e-05
"ACSF2",-2.014565218387e-05
"PLAGL2",-2.01231159459167e-05
"INPP4B",-2.00834449346732e-05
"RPS6KC1",-2.00805973292183e-05
"SIRT7",-2.00794929406864e-05
"TOLLIP",-2.00702172775364e-05
"BST2",-2.00678408896885e-05
"MTFR1",-2.00634146884652e-05
"BACE1",-2.00521911743218e-05
"TBC1D13",-2.00512369933074e-05
"SLC9A6",-2.00402664807382e-05
"GLE1",-2.00325355189989e-05
"SLC36A1",-2.00044017463617e-05
"SMARCA5",-1.99815284414732e-05
"NET1",-1.99786506845123e-05
"TIPIN",-1.99084267472968e-05
"COMMD10",-1.99037990044124e-05
"CYP26B1",-1.98693975966025e-05
"PFKFB1",-1.98552037099789e-05
"STEAP1",-1.9822242812104e-05
"PLD2",-1.97787735189621e-05
"HSP90B1",-1.97455319536009e-05
"KCNIP1",-1.97405949157401e-05
"PAK4",-1.9726961954556e-05
"GOT2",-1.9722472094378e-05
"ZBTB25",-1.97074167622416e-05
"CXXC4",-1.97065246838998e-05
"DLK2",-1.96877599562257e-05
"CBX7",-1.96740576500246e-05
"POLE",-1.96529202532751e-05
"KCNMB1",-1.96202780629859e-05
"CPTP",-1.96133509003292e-05
"KIF5A",-1.9605936119155e-05
"NDEL1",-1.96002197194612e-05
"CILP",-1.95765341390067e-05
"HOOK2",-1.95516379379465e-05
"ACOT9",-1.95488873411645e-05
"ASPN",-1.95369462541973e-05
"BAZ2B",-1.95369140693704e-05
"THBS2",-1.95224497126341e-05
"BBX",-1.95104922166161e-05
"GPT",-1.95064077183501e-05
"ALDH1B1",-1.94839752674271e-05
"PEX16",-1.94650431403024e-05
"RYR1",-1.94522477569299e-05
"PEA15",-1.9441795844873e-05
"TCEAL4",-1.94414321087056e-05
"STX8",-1.94296358806679e-05
"NAT10",-1.94271608698198e-05
"UTP18",-1.94265507390569e-05
"RGS9",-1.94221639651353e-05
"CASK",-1.94191469439227e-05
"PTTG1",-1.9393389117278e-05
"RNF220",-1.93843831298918e-05
"GDPD3",-1.93578619925067e-05
"MRFAP1L1",-1.93502316268934e-05
"SEC61B",-1.93369120640499e-05
"LAMP2",-1.9327240190271e-05
"MRPS34",-1.93165981965015e-05
"PLEKHO2",-1.93152237670262e-05
"SDS",-1.93141292742715e-05
"AKAP10",-1.92875169246544e-05
"RABEP2",-1.92749936644027e-05
"KLF2",-1.92641361405221e-05
"MAST4",-1.92626422861775e-05
"CHI3L1",-1.92368449900495e-05
"PQBP1",-1.92248996762527e-05
"ROCK1",-1.92115859097416e-05
"MUC1",-1.92094574810955e-05
"RAD51",-1.91542789071458e-05
"HSPA4",-1.91431473515629e-05
"EVI5",-1.91421984045124e-05
"MED12",-1.91380705592543e-05
"PRDM2",-1.91366220518807e-05
"HMGN5",-1.91175200658933e-05
"PSMD3",-1.91145333636963e-05
"RNF2",-1.91054009860465e-05
"CASD1",-1.90967475917875e-05
"VGLL3",-1.90939474628477e-05
"FGF2",-1.90828334156978e-05
"TNNT1",-1.90827682189499e-05
"BMI1",-1.90810901905566e-05
"ARPC5L",-1.90483834338325e-05
"LSM1",-1.90467724508617e-05
"SLC1A1",-1.90465614276821e-05
"SETD1A",-1.90431823785863e-05
"KCNJ15",-1.90320057873167e-05
"IFT46",-1.90097339339431e-05
"ASPHD1",-1.90069737224785e-05
"ATG13",-1.89856342216523e-05
"TRMT1",-1.89830209355104e-05
"INPP5E",-1.89773073609602e-05
"AP4M1",-1.89665212574209e-05
"ACVR1",-1.89485811470798e-05
"CSTF2",-1.89401362166016e-05
"NCOR2",-1.89237740290167e-05
"HDC",-1.89168181922103e-05
"DNAH7",-1.8905401852719e-05
"GCC2",-1.89033498553976e-05
"WDR91",-1.88993777119982e-05
"KIF22",-1.88977899006036e-05
"ZNF292",-1.88952400742e-05
"ARHGDIA",-1.88880466606832e-05
"MRPL3",-1.8861214842505e-05
"VRK1",-1.88591676663235e-05
"ATP6V0E1",-1.88586407978537e-05
"CMPK1",-1.88520919984448e-05
"RHOQ",-1.88330354138421e-05
"MPRIP",-1.88201826678378e-05
"CAMK1D",-1.87962328761238e-05
"ODF2",-1.87948428344207e-05
"BRD3",-1.87940062633252e-05
"HNRNPF",-1.8786329588225e-05
"ZCCHC10",-1.87636379026447e-05
"TBL3",-1.87613753851613e-05
"NPRL2",-1.8755548562349e-05
"BTBD1",-1.87549057130598e-05
"LTBR",-1.87540893865551e-05
"EPS8L2",-1.87537938179267e-05
"SEZ6L",-1.87536610232688e-05
"GPKOW",-1.87475816988573e-05
"EIF3G",-1.87457051643121e-05
"KIAA0753",-1.87153963471251e-05
"WISP1",-1.87049743235157e-05
"GIN1",-1.86949070665603e-05
"MORC3",-1.86873140725684e-05
"TUBA1B",-1.86746821509388e-05
"RPLP1",-1.86554190286127e-05
"ZFC3H1",-1.86498662643015e-05
"EFEMP1",-1.86278012847627e-05
"CABYR",-1.86234227724676e-05
"SHARPIN",-1.86108231016461e-05
"RELA",-1.85911753316905e-05
"JAKMIP2",-1.85826831888103e-05
"DLD",-1.85752345267637e-05
"TP53BP1",-1.85726608672402e-05
"HMGN2",-1.85476669159978e-05
"OSGIN2",-1.85385475358024e-05
"SIRT5",-1.85232523870127e-05
"KCNMB3",-1.85152921740579e-05
"PDLIM5",-1.85137961130215e-05
"GSTM5",-1.85056369400939e-05
"IL18RAP",-1.84984338320787e-05
"NIP7",-1.84894911758354e-05
"ZMIZ1",-1.84418933345803e-05
"TMEM127",-1.84416229257899e-05
"TWSG1",-1.84343697764141e-05
"FAU",-1.84342784415923e-05
"RERE",-1.84327293735059e-05
"DOHH",-1.84223229692404e-05
"KLHL26",-1.84202462834823e-05
"FLVCR2",-1.84052552163536e-05
"PHF20L1",-1.84048565681352e-05
"ECHDC2",-1.83781033690553e-05
"OSBP2",-1.83640808205721e-05
"SRSF11",-1.83579105157581e-05
"GFOD1",-1.83565142432681e-05
"EEF1E1",-1.83172225281405e-05
"PPP1CA",-1.82728286630044e-05
"SNRPB",-1.82441717748355e-05
"TCN2",-1.82236205686908e-05
"NDUFB8",-1.81898031153883e-05
"DNAJB4",-1.81665891025034e-05
"CACNA1H",-1.81654917763112e-05
"VPS39",-1.81323737178047e-05
"EHD3",-1.81287514208141e-05
"HTATIP2",-1.80809893040726e-05
"HACD3",-1.80642353691481e-05
"SEC13",-1.8034334332984e-05
"SLC35F6",-1.80318989846759e-05
"TFCP2L1",-1.80279541781048e-05
"RACK1",-1.80120876470604e-05
"NT5M",-1.80069371504883e-05
"SLC9A8",-1.80061852529611e-05
"TREX2",-1.79914192420026e-05
"PEPD",-1.79577219832332e-05
"TMEM11",-1.79521676289258e-05
"ARID4A",-1.79467734027695e-05
"ABHD11",-1.79425821115727e-05
"RAB6A",-1.79212041997757e-05
"SC5D",-1.79065365699975e-05
"COX7B",-1.78982623156283e-05
"MON2",-1.78977627035587e-05
"C11orf68",-1.78959288977838e-05
"LMNA",-1.78807917771953e-05
"SPON2",-1.78766289119588e-05
"HECTD3",-1.78754944391083e-05
"ATP8B2",-1.78566025652851e-05
"COL6A1",-1.78474964364299e-05
"RNASET2",-1.77885594888649e-05
"MTR",-1.7772624989216e-05
"NSD2",-1.77692763282643e-05
"NEDD4",-1.77641341302252e-05
"ILF2",-1.77517420337061e-05
"ZNF394",-1.77480190712142e-05
"CDH2",-1.77427342586268e-05
"PTPRF",-1.77422950982034e-05
"FAM184A",-1.77418415164833e-05
"ITM2A",-1.77416380210877e-05
"USB1",-1.77357437582865e-05
"ITPR1",-1.7712834256174e-05
"PANK2",-1.77119348937804e-05
"MAPKAPK2",-1.77053043046877e-05
"GDF15",-1.76929172914865e-05
"RCAN2",-1.76924218938206e-05
"ACADL",-1.76894473660614e-05
"SMPD2",-1.76730500775399e-05
"SCN4A",-1.76661477282179e-05
"ZMYND8",-1.7655426332686e-05
"EFNA4",-1.76552607088618e-05
"UQCRH",-1.76527683311238e-05
"CSNK1G3",-1.76433288807828e-05
"HAL",-1.76270417161636e-05
"PRR5L",-1.76180240004582e-05
"POLR2L",-1.76124593905688e-05
"PLLP",-1.76110054545785e-05
"ZFYVE26",-1.76091450494363e-05
"PICK1",-1.76001255998868e-05
"OSBPL11",-1.75968410118778e-05
"BHLHE41",-1.75958071452424e-05
"MRPL19",-1.75943370380595e-05
"DEPTOR",-1.75697962325507e-05
"RIT1",-1.75666351759652e-05
"ABHD18",-1.75442263388565e-05
"CAPG",-1.75369274736235e-05
"POP4",-1.75218760348641e-05
"PHIP",-1.75026027471208e-05
"RFK",-1.74900047411594e-05
"RAB13",-1.74760816461228e-05
"ITGA10",-1.74723759261482e-05
"DGUOK",-1.74676470436365e-05
"CEP164",-1.74538912503049e-05
"PACS1",-1.74502202034894e-05
"BATF",-1.74378126108532e-05
"ANKLE2",-1.74267431618421e-05
"ACAT1",-1.74168545855448e-05
"CASP6",-1.74001492723665e-05
"MAP3K3",-1.73651569819454e-05
"MCM6",-1.73485320013621e-05
"ARHGAP33",-1.73383023572381e-05
"KIAA1324",-1.73179899226493e-05
"ATP5L",-1.7315491900153e-05
"CNDP2",-1.73151433546882e-05
"EYA3",-1.73060719547242e-05
"VPS4A",-1.73021255632858e-05
"NPLOC4",-1.72983266672453e-05
"RAB2A",-1.72881680792771e-05
"GAS8",-1.72861096562224e-05
"DENND2D",-1.72775993546143e-05
"ZNF669",-1.72755464496881e-05
"COL4A5",-1.72749436855562e-05
"PLCE1",-1.72673979579387e-05
"DYNC1H1",-1.7262983761487e-05
"LETMD1",-1.72542649327973e-05
"PSMC3IP",-1.72361041481391e-05
"RBM26",-1.72332639738348e-05
"ACYP2",-1.72212750472516e-05
"LETM1",-1.72140268176773e-05
"PCTP",-1.72113997567774e-05
"MAP3K7CL",-1.72015341517836e-05
"PRPH2",-1.71935470225106e-05
"MERTK",-1.71922335678175e-05
"IGFBP6",-1.7181934751153e-05
"TMEM248",-1.71817276171026e-05
"NIPA2",-1.71748063650551e-05
"COMP",-1.71737867458489e-05
"VILL",-1.71727766586372e-05
"TMEM39A",-1.71646122497346e-05
"PTGER4",-1.71458394729256e-05
"ARFGAP3",-1.71386395806352e-05
"RAB31",-1.7131225544503e-05
"CRADD",-1.71045643989603e-05
"SQLE",-1.70549786671745e-05
"MYCBP2",-1.70525817139907e-05
"STX3",-1.7050284627628e-05
"CLTCL1",-1.70484016631592e-05
"BRWD1",-1.70351287876666e-05
"BAD",-1.69847735986603e-05
"FGFR1",-1.69781658818077e-05
"PPM1B",-1.69689498137029e-05
"ABCB7",-1.69588380753927e-05
"CHD5",-1.6947985211084e-05
"PPP3CB",-1.69457682219269e-05
"GFRA2",-1.69385640087989e-05
"LIFR",-1.6932183659104e-05
"TMEM120B",-1.69288074590185e-05
"SEC14L5",-1.69275056470849e-05
"FPR2",-1.69227994569488e-05
"SSPN",-1.69107950007403e-05
"CACNB1",-1.69107027826576e-05
"MGST2",-1.68884114515256e-05
"BCKDK",-1.68781114583842e-05
"ZNF408",-1.68703127076021e-05
"COPE",-1.68584280385224e-05
"FBXL15",-1.68563913090249e-05
"FBXW4",-1.68439477693421e-05
"NXPE3",-1.68418445645416e-05
"SLC8B1",-1.68263149202103e-05
"SEC11A",-1.67950020563886e-05
"ZNF813",-1.6791064194221e-05
"GHITM",-1.67872111967905e-05
"CHST8",-1.67834698040299e-05
"SLC2A5",-1.67828015887336e-05
"PDE3A",-1.67578137391396e-05
"PASK",-1.67423539505575e-05
"RRAGD",-1.67241375621793e-05
"RSL24D1",-1.6712154887344e-05
"SCAMP5",-1.67104299877644e-05
"RAP1GAP",-1.6691637579894e-05
"TMED1",-1.66844386992425e-05
"ADAMTS6",-1.66704967198744e-05
"ZC3H15",-1.66679909419789e-05
"VWF",-1.66145818130556e-05
"HEATR1",-1.66070749396107e-05
"ADCY3",-1.66062082248489e-05
"RALGPS2",-1.65901473452598e-05
"SPRYD7",-1.65710916244181e-05
"AES",-1.65709831501472e-05
"PPOX",-1.65641700170085e-05
"SLC25A5",-1.65494869133906e-05
"KLHL7",-1.65334995566828e-05
"TMEM33",-1.65286632457357e-05
"PERP",-1.65286631725159e-05
"IFT57",-1.65101272732866e-05
"PHKG1",-1.65020986533767e-05
"FOSL2",-1.64922518319636e-05
"ITGB5",-1.64862728896862e-05
"IFITM3",-1.64443007904725e-05
"ARFGEF2",-1.6444131973596e-05
"CHMP5",-1.64438693309669e-05
"SCG2",-1.642304449496e-05
"LRBA",-1.64168240869245e-05
"SP110",-1.64156259498917e-05
"LGALSL",-1.64119171657295e-05
"LCAT",-1.64085948995145e-05
"MFSD9",-1.63757737030806e-05
"INPP5J",-1.63741801486468e-05
"MOCS2",-1.63716477551352e-05
"PRCC",-1.63700137565181e-05
"ARHGDIG",-1.6352796295464e-05
"PCID2",-1.63448107704823e-05
"NEK11",-1.63396668373371e-05
"GAK",-1.63346785545141e-05
"PLIN3",-1.63162946370172e-05
"SNED1",-1.63094860400853e-05
"GAP43",-1.62764792674063e-05
"DYM",-1.62708325980488e-05
"TGFBRAP1",-1.62502959369781e-05
"GAPDH",-1.62445495631012e-05
"IQCA1",-1.62016938699336e-05
"GCNT1",-1.6188996544005e-05
"YWHAZ",-1.61858686701128e-05
"DHX34",-1.61632669986174e-05
"ABCD4",-1.61601112722626e-05
"RASSF1",-1.61398583559865e-05
"HDHD5",-1.610304584637e-05
"CHRDL1",-1.61012822975471e-05
"RNF103",-1.6098923134962e-05
"ALDH4A1",-1.60759670754585e-05
"CKB",-1.60587988377919e-05
"RPS21",-1.60566147637994e-05
"DAB2",-1.60533969158371e-05
"PDIA4",-1.6050222478296e-05
"PDE4DIP",-1.60347790636054e-05
"RAB9A",-1.60283394036385e-05
"ELF3",-1.6021393829471e-05
"AMOTL2",-1.60024113180966e-05
"HN1",-1.59702148221821e-05
"AKR1B1",-1.59670983225024e-05
"MAPKAPK5",-1.59576158339823e-05
"AP5S1",-1.59548439063158e-05
"AR",-1.59547993591526e-05
"CDR2",-1.59334157383585e-05
"AMPD3",-1.59323377559053e-05
"ZDHHC24",-1.59262834589731e-05
"PLA2R1",-1.59187970997877e-05
"AQP9",-1.59110035018133e-05
"PIP5K1A",-1.58939017944388e-05
"TAL1",-1.58887444887913e-05
"ADAT1",-1.58864264271853e-05
"C7orf49",-1.58825794396311e-05
"CACNA2D1",-1.58749028639092e-05
"MEAF6",-1.58665320487745e-05
"IGSF1",-1.58593772243533e-05
"PPP1R16B",-1.58568857005163e-05
"MBIP",-1.58483778204516e-05
"OSMR",-1.58387244369957e-05
"URB1",-1.58358132593474e-05
"EPHX1",-1.58325176112425e-05
"CTSH",-1.58164007190581e-05
"FEZ1",-1.57988011484758e-05
"MSMO1",-1.5788645456513e-05
"DGCR8",-1.57724006442859e-05
"RAMP1",-1.57670773224721e-05
"BICDL1",-1.57622424951885e-05
"SNX17",-1.57536559749046e-05
"TNS2",-1.57449948603072e-05
"MLLT3",-1.57380947241187e-05
"ITPR2",-1.57019124563151e-05
"C1QBP",-1.56810903186111e-05
"THAP4",-1.56798016333682e-05
"ZNHIT1",-1.56762585248693e-05
"SRGN",-1.56707921023787e-05
"AKR1C3",-1.56681651908934e-05
"CTDSPL",-1.5657323494557e-05
"SACS",-1.56457110594465e-05
"STK10",-1.56453483021428e-05
"TNPO3",-1.56443828802498e-05
"ZEB1",-1.56221104041284e-05
"LPAR6",-1.56140160301825e-05
"COX11",-1.55997533324745e-05
"ELOVL5",-1.55944449273142e-05
"AKAP6",-1.55851121218725e-05
"HSPD1",-1.55844461607657e-05
"APPBP2",-1.55785461912917e-05
"HUS1",-1.55613992790089e-05
"PLXNB2",-1.55586266033203e-05
"EXT1",-1.55511985622622e-05
"ALDH5A1",-1.55429458663914e-05
"CERS6",-1.55398324983843e-05
"UNC13A",-1.55220309206651e-05
"TEAD3",-1.55186942921244e-05
"MCAM",-1.55100388448627e-05
"RTP4",-1.5507341360426e-05
"ATP5G2",-1.54986721877956e-05
"WFS1",-1.54927784339264e-05
"PSMD12",-1.54360155488057e-05
"FBN1",-1.54109624125816e-05
"NRG2",-1.54102642062564e-05
"MCFD2",-1.53958484319503e-05
"MRPS7",-1.53958349349651e-05
"EPB41L4B",-1.53936463900215e-05
"HAUS5",-1.53861848028943e-05
"FAM57A",-1.53692949042995e-05
"GDAP1L1",-1.53672058727862e-05
"NDUFB1",-1.53603806376782e-05
"PTPRE",-1.53573228248585e-05
"TMEM160",-1.53513938541777e-05
"ERCC1",-1.53491944029951e-05
"PELP1",-1.53365918817559e-05
"SMYD3",-1.53316728033956e-05
"GDE1",-1.53300694270629e-05
"ALG6",-1.53265243631686e-05
"CTR9",-1.53151446586149e-05
"SUCO",-1.5309486043678e-05
"PGM3",-1.52948069205897e-05
"TACC3",-1.52783805567415e-05
"SAMD14",-1.52575360978471e-05
"AP1B1",-1.52515075514771e-05
"SDR39U1",-1.52308427646396e-05
"PPARD",-1.52305553260425e-05
"INHBB",-1.52208201097046e-05
"DTWD1",-1.51976213823079e-05
"FN3KRP",-1.51960101924327e-05
"SNAPC3",-1.51920725298912e-05
"MAK",-1.51916835729917e-05
"RALY",-1.51820131705042e-05
"IFT74",-1.51706133721943e-05
"CLASRP",-1.5160214764528e-05
"MICAL3",-1.51575976857329e-05
"WDYHV1",-1.51515659329815e-05
"CCDC69",-1.51426529608782e-05
"VPS33B",-1.51250378486092e-05
"USP34",-1.51148423782969e-05
"CCDC88C",-1.51127296823766e-05
"TREM1",-1.51012620164747e-05
"AVPI1",-1.50980365775727e-05
"HSBP1",-1.5097163828062e-05
"CLIP1",-1.50908083332798e-05
"DNAJC12",-1.50900813785336e-05
"NDUFA4L2",-1.50739436441384e-05
"HSPA12A",-1.5071141962715e-05
"ALKBH1",-1.50699716135259e-05
"SAFB2",-1.50699120673146e-05
"ALDH1L1",-1.50513451089666e-05
"SBSPON",-1.50272154040311e-05
"ADCY1",-1.50258709053509e-05
"PDE4B",-1.49931574639721e-05
"CCDC9",-1.49908167982423e-05
"RACGAP1",-1.49810747722801e-05
"ZNF134",-1.49784742604382e-05
"TNN",-1.49696081642852e-05
"HEBP2",-1.49682504558232e-05
"ZKSCAN1",-1.49535116615524e-05
"FAM129A",-1.49421418953209e-05
"F2RL1",-1.49371295488348e-05
"ECM2",-1.4911409299927e-05
"ZNF385D",-1.49016567633528e-05
"S1PR5",-1.49005425389337e-05
